Rented Bike Count,hour_sin,hour_cos,Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rainfall,Snowfall,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday
734,0.7071067811865476,-0.7071067811865475,23.1,68,1.9,482,1.64,0.0,0.0,0,0,1,0,1
763,0.49999999999999994,-0.8660254037844387,25.0,60,1.5,570,2.33,0.0,0.0,0,0,1,0,1
870,0.258819045102521,-0.9659258262890682,27.1,52,2.1,557,2.82,0.0,0.0,0,0,1,0,1
1042,1.2246467991473532e-16,-1.0,28.9,40,2.3,809,3.15,0.0,0.0,0,0,1,0,1
1062,-0.2588190451025208,-0.9659258262890683,30.6,31,2.7,1240,3.24,0.0,0.0,0,0,1,0,1
1064,-0.4999999999999997,-0.8660254037844388,31.6,34,2.9,1050,3.12,0.0,0.0,0,0,1,0,1
1213,-0.7071067811865471,-0.7071067811865479,31.8,31,3.4,1400,2.85,0.0,0.0,0,0,1,0,1
1471,-0.8660254037844384,-0.5000000000000004,31.3,32,3.2,1427,2.38,0.0,0.0,0,0,1,0,1
1754,-0.9659258262890683,-0.25881904510252063,30.9,34,2.5,1640,1.79,0.0,0.0,0,0,1,0,1
2094,-1.0,-1.8369701987210297e-16,29.8,35,3.3,1805,1.15,0.0,0.0,0,0,1,0,1
2290,-0.9659258262890684,0.2588190451025203,27.8,41,2.7,1990,0.45,0.0,0.0,0,0,1,0,1
2387,-0.8660254037844386,0.5000000000000001,26.1,49,1.9,1960,0.1,0.0,0.0,0,0,1,0,1
2153,-0.7071067811865477,0.7071067811865474,24.5,71,1.7,1295,0.0,0.0,0.0,0,0,1,0,1
1801,-0.5000000000000004,0.8660254037844384,23.9,72,0.8,1098,0.0,0.0,0.0,0,0,1,0,1
1329,-0.25881904510252157,0.9659258262890681,23.3,75,2.0,890,0.0,0.0,0.0,0,0,1,0,1
962,0.0,1.0,22.9,79,0.6,715,0.0,0.0,0.0,0,0,1,0,1
585,0.25881904510252074,0.9659258262890683,22.5,80,1.1,619,0.0,0.0,0.0,0,0,1,0,1
424,0.49999999999999994,0.8660254037844387,22.3,80,0.8,709,0.0,0.0,0.0,0,0,1,0,1
264,0.7071067811865475,0.7071067811865476,22.0,83,0.5,684,0.0,0.0,0.0,0,0,1,0,1
199,0.8660254037844386,0.5000000000000001,21.8,82,0.7,702,0.0,0.0,0.0,0,0,1,0,1
338,0.9659258262890683,0.25881904510252074,21.5,84,0.3,569,0.0,0.0,0.0,0,0,1,0,1
785,1.0,6.123233995736766e-17,21.3,81,0.7,604,0.05,0.0,0.0,0,0,1,0,1
1620,0.9659258262890683,-0.25881904510252063,22.1,74,0.3,830,0.37,0.0,0.0,0,0,1,0,1
2331,0.8660254037844387,-0.4999999999999998,23.8,66,0.9,960,0.74,0.0,0.0,0,0,1,0,1
1293,0.7071067811865476,-0.7071067811865475,25.4,61,1.0,1079,1.28,0.0,0.0,0,0,1,0,1
878,0.49999999999999994,-0.8660254037844387,26.4,55,0.9,901,1.16,0.0,0.0,0,0,1,0,1
968,0.258819045102521,-0.9659258262890682,27.8,46,1.3,912,1.77,0.0,0.0,0,0,1,0,1
1039,1.2246467991473532e-16,-1.0,29.8,42,2.1,1220,2.9,0.0,0.0,0,0,1,0,1
1073,-0.2588190451025208,-0.9659258262890683,31.2,36,2.0,1022,2.91,0.0,0.0,0,0,1,0,1
1016,-0.4999999999999997,-0.8660254037844388,32.3,35,1.8,982,2.71,0.0,0.0,0,0,1,0,1
1184,-0.7071067811865471,-0.7071067811865479,32.7,31,1.7,1243,2.3,0.0,0.0,0,0,1,0,1
1407,-0.8660254037844384,-0.5000000000000004,32.2,39,2.8,928,1.74,0.0,0.0,0,0,1,0,1
2008,-0.9659258262890683,-0.25881904510252063,31.5,42,2.3,990,1.36,0.0,0.0,0,0,1,0,1
2372,-0.7071067811865477,0.7071067811865474,27.9,55,0.5,1083,0.0,0.0,0.0,0,0,1,0,1
2046,-0.5000000000000004,0.8660254037844384,27.4,55,0.3,1001,0.0,0.0,0.0,0,0,1,0,1
1437,-0.25881904510252157,0.9659258262890681,27.2,55,0.7,920,0.0,0.0,0.0,0,0,1,0,1
1052,0.0,1.0,26.9,61,1.5,805,0.0,0.0,0.0,0,0,1,0,1
783,0.25881904510252074,0.9659258262890683,26.7,50,1.8,884,0.0,0.0,0.0,0,0,1,0,1
524,0.49999999999999994,0.8660254037844387,26.1,51,1.7,760,0.0,0.0,0.0,0,0,1,0,1
353,0.7071067811865475,0.7071067811865476,25.4,50,1.1,870,0.0,0.0,0.0,0,0,1,0,1
143,0.8660254037844386,0.5000000000000001,24.7,49,1.0,1293,0.0,0.0,0.0,0,0,1,0,1
45,0.9659258262890683,0.25881904510252074,23.7,64,0.9,876,0.0,0.1,0.0,0,0,1,0,1
37,1.0,6.123233995736766e-17,22.5,83,0.8,537,0.0,0.4,0.0,0,0,1,0,1
49,0.9659258262890683,-0.25881904510252063,21.2,87,0.8,376,0.03,1.5,0.0,0,0,1,0,1
53,0.8660254037844387,-0.4999999999999998,20.8,94,1.0,159,0.05,3.5,0.0,0,0,1,0,1
19,0.7071067811865476,-0.7071067811865475,20.3,96,1.1,143,0.06,6.5,0.0,0,0,1,0,1
9,0.49999999999999994,-0.8660254037844387,20.3,97,1.0,103,0.12,9.5,0.0,0,0,1,0,1
11,0.258819045102521,-0.9659258262890682,20.4,97,1.4,129,0.09,16.0,0.0,0,0,1,0,1
10,1.2246467991473532e-16,-1.0,20.5,97,1.8,257,0.15,5.0,0.0,0,0,1,0,1
24,-0.2588190451025208,-0.9659258262890683,20.5,97,1.2,338,0.11,14.5,0.0,0,0,1,0,1
26,-0.4999999999999997,-0.8660254037844388,21.0,97,0.7,381,0.26,2.5,0.0,0,0,1,0,1
65,-0.7071067811865471,-0.7071067811865479,21.5,97,0.6,311,0.21,4.5,0.0,0,0,1,0,1
56,-0.8660254037844384,-0.5000000000000004,23.3,96,3.4,441,0.08,1.0,0.0,0,0,1,0,1
443,-0.5000000000000004,0.8660254037844384,22.4,95,4.1,222,0.0,0.0,0.0,0,0,1,0,1
552,-0.25881904510252157,0.9659258262890681,21.6,89,4.3,698,0.0,0.0,0.0,0,0,1,0,1
513,0.0,1.0,20.5,94,3.7,896,0.0,0.0,0.0,0,0,1,0,1
254,0.25881904510252074,0.9659258262890683,20.0,96,3.0,182,0.0,0.1,0.0,0,0,1,0,1
164,0.49999999999999994,0.8660254037844387,19.6,97,2.6,201,0.0,0.4,0.0,0,0,1,0,1
152,0.7071067811865475,0.7071067811865476,19.4,97,2.9,282,0.0,0.0,0.0,0,0,1,0,1
110,0.8660254037844386,0.5000000000000001,19.2,97,1.0,217,0.0,0.5,0.0,0,0,1,0,1
162,0.9659258262890683,0.25881904510252074,19.1,97,1.2,402,0.0,0.0,0.0,0,0,1,0,1
417,1.0,6.123233995736766e-17,19.2,97,1.5,157,0.0,0.0,0.0,0,0,1,0,1
1084,0.9659258262890683,-0.25881904510252063,19.3,98,1.0,188,0.06,0.0,0.0,0,0,1,0,1
1995,0.8660254037844387,-0.4999999999999998,19.7,97,1.5,200,0.25,0.0,0.0,0,0,1,0,1
1238,0.7071067811865476,-0.7071067811865475,20.0,96,1.6,287,0.39,0.0,0.0,0,0,1,0,1
862,0.49999999999999994,-0.8660254037844387,21.4,85,1.1,596,1.34,0.0,0.0,0,0,1,0,1
1015,0.258819045102521,-0.9659258262890682,23.4,73,1.3,827,2.38,0.0,0.0,0,0,1,0,1
1145,1.2246467991473532e-16,-1.0,24.1,73,2.2,992,2.15,0.0,0.0,0,0,1,0,1
1234,-0.2588190451025208,-0.9659258262890683,24.9,69,2.2,850,2.14,0.0,0.0,0,0,1,0,1
1243,-0.4999999999999997,-0.8660254037844388,24.7,72,2.9,720,1.45,0.0,0.0,0,0,1,0,1
1362,-0.7071067811865471,-0.7071067811865479,25.5,68,2.4,638,1.61,0.0,0.0,0,0,1,0,1
1618,-0.8660254037844384,-0.5000000000000004,25.0,74,2.2,578,0.52,0.0,0.0,0,0,1,0,1
2115,-0.9659258262890683,-0.25881904510252063,25.1,70,2.2,796,0.48,0.0,0.0,0,0,1,0,1
2274,-0.8660254037844386,0.5000000000000001,24.2,72,1.4,833,0.03,0.0,0.0,0,0,1,0,1
2200,-0.7071067811865477,0.7071067811865474,23.3,71,1.3,1145,0.0,0.0,0.0,0,0,1,0,1
1959,-0.5000000000000004,0.8660254037844384,22.7,77,2.0,1099,0.0,0.0,0.0,0,0,1,0,1
980,-0.25881904510252157,0.9659258262890681,22.3,83,2.6,490,0.0,0.0,0.0,0,0,1,0,1
561,0.0,1.0,22.2,84,1.1,482,0.0,0.0,0.0,0,0,1,0,1
1068,0.25881904510252074,0.9659258262890683,22.2,84,0.3,610,0.0,0.0,0.0,0,0,1,0,1
652,0.49999999999999994,0.8660254037844387,22.4,84,0.6,667,0.0,0.0,0.0,0,0,1,0,1
344,0.7071067811865475,0.7071067811865476,22.4,86,0.6,618,0.0,0.0,0.0,0,0,1,0,1
233,0.8660254037844386,0.5000000000000001,22.3,88,0.9,298,0.0,0.0,0.0,0,0,1,0,1
266,0.9659258262890683,0.25881904510252074,22.1,93,0.4,333,0.0,0.0,0.0,0,0,1,0,1
594,1.0,6.123233995736766e-17,22.0,90,0.4,373,0.04,0.1,0.0,0,0,1,0,1
1391,0.9659258262890683,-0.25881904510252063,22.7,81,0.4,866,0.4,0.0,0.0,0,0,1,0,1
2288,0.8660254037844387,-0.4999999999999998,24.2,73,1.0,1581,0.96,0.0,0.0,0,0,1,0,1
1246,0.7071067811865476,-0.7071067811865475,24.8,75,1.1,1418,0.63,0.0,0.0,0,0,1,0,1
826,0.49999999999999994,-0.8660254037844387,25.3,70,0.6,1386,0.7,0.0,0.0,0,0,1,0,1
938,0.258819045102521,-0.9659258262890682,26.5,64,1.8,1806,1.3,0.0,0.0,0,0,1,0,1
1158,1.2246467991473532e-16,-1.0,27.0,68,2.0,1863,1.3,0.0,0.0,0,0,1,0,1
1040,-0.2588190451025208,-0.9659258262890683,27.2,68,1.8,1575,1.1,0.0,0.0,0,0,1,0,1
1030,-0.4999999999999997,-0.8660254037844388,27.1,72,3.0,1126,0.91,0.0,0.0,0,0,1,0,1
1209,-0.7071067811865471,-0.7071067811865479,26.4,76,3.7,1370,1.01,0.0,0.0,0,0,1,0,1
766,-0.8660254037844384,-0.5000000000000004,25.2,81,3.6,961,0.5,0.0,0.0,0,0,1,0,1
65,-0.9659258262890683,-0.25881904510252063,22.2,92,1.2,254,0.11,4.9,0.0,0,0,1,0,1
596,-1.0,-1.8369701987210297e-16,20.6,97,0.7,222,0.14,21.5,0.0,0,0,1,0,1
944,-0.9659258262890684,0.2588190451025203,20.9,97,1.0,1747,0.19,0.0,0.0,0,0,1,0,1
1039,-0.8660254037844386,0.5000000000000001,21.0,96,0.1,1431,0.02,0.0,0.0,0,0,1,0,1
1223,-0.7071067811865477,0.7071067811865474,21.3,94,0.3,1314,0.0,0.0,0.0,0,0,1,0,1
1239,-0.5000000000000004,0.8660254037844384,21.6,94,1.1,766,0.0,0.0,0.0,0,0,1,0,1
931,-0.25881904510252157,0.9659258262890681,21.7,96,0.3,293,0.0,0.0,0.0,0,0,1,0,1
470,0.0,1.0,21.9,95,1.9,357,0.0,0.0,0.0,0,0,1,0,1
460,0.25881904510252074,0.9659258262890683,22.0,96,0.1,387,0.0,0.1,0.0,0,0,1,0,1
345,0.49999999999999994,0.8660254037844387,22.2,96,0.8,269,0.0,0.2,0.0,0,0,1,0,1
227,0.7071067811865475,0.7071067811865476,22.3,96,1.2,290,0.0,0.1,0.0,0,0,1,0,1
123,0.8660254037844386,0.5000000000000001,22.3,96,0.0,278,0.0,0.1,0.0,0,0,1,0,1
133,0.9659258262890683,0.25881904510252074,22.1,97,0.5,152,0.0,1.5,0.0,0,0,1,0,1
308,1.0,6.123233995736766e-17,21.9,97,0.2,190,0.0,4.5,0.0,0,0,1,0,1
883,0.9659258262890683,-0.25881904510252063,22.0,97,0.9,269,0.03,0.0,0.0,0,0,1,0,1
2028,0.8660254037844387,-0.4999999999999998,22.2,95,1.6,389,0.26,0.0,0.0,0,0,1,0,1
1195,0.7071067811865476,-0.7071067811865475,22.9,86,1.7,538,0.76,0.0,0.0,0,0,1,0,1
913,0.49999999999999994,-0.8660254037844387,24.4,76,2.1,617,1.58,0.0,0.0,0,0,1,0,1
956,0.258819045102521,-0.9659258262890682,24.8,74,1.8,644,1.41,0.0,0.0,0,0,1,0,1
1168,1.2246467991473532e-16,-1.0,26.1,67,2.2,758,2.15,0.0,0.0,0,0,1,0,1
1117,-0.2588190451025208,-0.9659258262890683,26.8,65,2.0,732,2.37,0.0,0.0,0,0,1,0,1
1175,-0.4999999999999997,-0.8660254037844388,27.8,57,2.1,760,2.62,0.0,0.0,0,0,1,0,1
1209,-0.7071067811865471,-0.7071067811865479,28.4,63,2.8,742,2.47,0.0,0.0,0,0,1,0,1
1554,-0.8660254037844384,-0.5000000000000004,29.0,57,2.3,987,2.36,0.0,0.0,0,0,1,0,1
2099,-0.9659258262890683,-0.25881904510252063,28.5,60,2.6,1014,1.33,0.0,0.0,0,0,1,0,1
2339,-0.8660254037844386,0.5000000000000001,26.2,70,1.5,792,0.12,0.0,0.0,0,0,1,0,1
2225,-0.7071067811865477,0.7071067811865474,25.2,75,1.4,644,0.0,0.0,0.0,0,0,1,0,1
2103,-0.5000000000000004,0.8660254037844384,24.2,80,1.3,500,0.0,0.0,0.0,0,0,1,0,1
1552,-0.25881904510252157,0.9659258262890681,23.5,83,1.4,436,0.0,0.0,0.0,0,0,1,0,1
1275,0.0,1.0,23.0,84,1.9,375,0.0,0.0,0.0,0,0,1,0,1
1070,0.25881904510252074,0.9659258262890683,22.6,85,0.3,323,0.0,0.0,0.0,0,0,1,0,1
859,0.49999999999999994,0.8660254037844387,22.2,88,1.0,295,0.0,0.0,0.0,0,0,1,0,1
625,0.7071067811865475,0.7071067811865476,21.9,88,0.9,274,0.0,0.0,0.0,0,0,1,0,1
382,0.8660254037844386,0.5000000000000001,21.7,93,0.1,244,0.0,0.0,0.0,0,0,1,0,1
247,0.9659258262890683,0.25881904510252074,21.7,88,0.6,289,0.0,0.0,0.0,0,0,1,0,1
310,1.0,6.123233995736766e-17,22.1,85,0.5,303,0.01,0.1,0.0,0,0,1,0,1
468,0.9659258262890683,-0.25881904510252063,22.5,86,0.6,299,0.07,0.0,0.0,0,0,1,0,1
825,0.8660254037844387,-0.4999999999999998,23.4,81,0.5,313,0.37,0.0,0.0,0,0,1,0,1
862,0.7071067811865476,-0.7071067811865475,24.2,81,0.9,295,0.53,0.0,0.0,0,0,1,0,1
933,0.49999999999999994,-0.8660254037844387,25.1,73,0.9,358,0.66,0.0,0.0,0,0,1,0,1
871,0.258819045102521,-0.9659258262890682,26.4,71,1.0,430,1.36,0.0,0.0,0,0,1,0,1
858,1.2246467991473532e-16,-1.0,25.2,94,2.8,166,0.39,6.4,0.0,0,0,1,0,1
1144,-0.2588190451025208,-0.9659258262890683,25.6,87,1.7,390,0.71,3.5,0.0,0,0,1,0,1
1235,-0.4999999999999997,-0.8660254037844388,27.5,69,0.5,736,1.84,0.0,0.0,0,0,1,0,1
1311,-0.7071067811865471,-0.7071067811865479,27.8,71,0.9,733,0.93,0.0,0.0,0,0,1,0,1
1317,-0.8660254037844384,-0.5000000000000004,27.9,69,0.5,880,0.61,0.0,0.0,0,0,1,0,1
1291,-0.9659258262890683,-0.25881904510252063,27.4,75,2.3,616,0.46,0.0,0.0,0,0,1,0,1
306,-1.0,-1.8369701987210297e-16,27.5,79,0.5,1237,0.65,0.5,0.0,0,0,1,0,1
481,-0.9659258262890684,0.2588190451025203,24.3,95,0.5,958,0.11,4.0,0.0,0,0,1,0,1
778,-0.8660254037844386,0.5000000000000001,24.2,88,0.8,1276,0.06,0.0,0.0,0,0,1,0,1
1005,-0.7071067811865477,0.7071067811865474,23.9,84,0.7,1552,0.0,0.0,0.0,0,0,1,0,1
1107,-0.5000000000000004,0.8660254037844384,23.4,88,0.9,1153,0.0,0.0,0.0,0,0,1,0,1
919,-0.25881904510252157,0.9659258262890681,22.9,92,0.6,989,0.0,0.0,0.0,0,0,1,0,1
865,0.0,1.0,22.6,88,0.2,1259,0.0,0.0,0.0,0,0,1,0,1
740,0.25881904510252074,0.9659258262890683,22.7,87,0.5,1072,0.0,0.0,0.0,0,0,1,0,1
586,0.49999999999999994,0.8660254037844387,22.7,87,0.5,1187,0.0,0.0,0.0,0,0,1,0,1
368,0.7071067811865475,0.7071067811865476,22.7,86,0.7,1455,0.0,0.0,0.0,0,0,1,0,1
211,0.8660254037844386,0.5000000000000001,22.7,85,0.7,1547,0.0,0.0,0.0,0,0,1,0,1
54,0.9659258262890683,0.25881904510252074,22.6,86,0.5,1076,0.0,0.1,0.0,0,0,1,0,1
60,1.0,6.123233995736766e-17,22.3,93,0.6,1262,0.01,0.4,0.0,0,0,1,0,1
25,0.9659258262890683,-0.25881904510252063,22.1,89,0.5,1617,0.08,0.5,0.0,0,0,1,0,1
20,0.8660254037844387,-0.4999999999999998,22.1,93,0.5,805,0.14,1.0,0.0,0,0,1,0,1
9,0.7071067811865476,-0.7071067811865475,22.1,94,0.9,624,0.22,1.5,0.0,0,0,1,0,1
13,0.49999999999999994,-0.8660254037844387,21.6,97,0.5,266,0.13,12.0,0.0,0,0,1,0,1
11,0.258819045102521,-0.9659258262890682,21.2,97,1.2,105,0.15,18.5,0.0,0,0,1,0,1
9,1.2246467991473532e-16,-1.0,21.1,97,1.2,653,0.17,7.5,0.0,0,0,1,0,1
30,-0.2588190451025208,-0.9659258262890683,21.2,97,1.1,760,0.2,3.5,0.0,0,0,1,0,1
14,-0.4999999999999997,-0.8660254037844388,21.5,97,0.7,1522,0.29,1.0,0.0,0,0,1,0,1
51,-0.7071067811865471,-0.7071067811865479,21.8,97,0.7,324,0.14,5.5,0.0,0,0,1,0,1
41,-0.8660254037844384,-0.5000000000000004,22.2,97,1.1,1745,0.25,1.0,0.0,0,0,1,0,1
25,-0.9659258262890683,-0.25881904510252063,22.4,96,0.4,1661,0.21,1.5,0.0,0,0,1,0,1
17,-1.0,-1.8369701987210297e-16,22.2,96,1.2,673,0.09,3.5,0.0,0,0,1,0,1
18,-0.9659258262890684,0.2588190451025203,21.9,96,1.2,509,0.01,5.5,0.0,0,0,1,0,1
16,-0.8660254037844386,0.5000000000000001,21.9,97,1.1,534,0.0,6.0,0.0,0,0,1,0,1
17,-0.7071067811865477,0.7071067811865474,21.8,97,0.6,692,0.0,3.5,0.0,0,0,1,0,1
16,-0.5000000000000004,0.8660254037844384,21.7,97,0.7,540,0.0,3.5,0.0,0,0,1,0,1
15,-0.25881904510252157,0.9659258262890681,21.5,97,1.5,523,0.0,5.0,0.0,0,0,1,0,1
26,0.0,1.0,21.4,97,0.6,680,0.0,2.5,0.0,0,0,1,0,1
28,0.25881904510252074,0.9659258262890683,21.3,97,1.0,1451,0.0,3.0,0.0,0,0,1,0,1
17,0.49999999999999994,0.8660254037844387,21.2,97,0.8,1018,0.0,2.0,0.0,0,0,1,0,1
23,0.7071067811865475,0.7071067811865476,21.1,96,2.4,866,0.0,4.5,0.0,0,0,1,0,1
58,0.8660254037844386,0.5000000000000001,20.8,97,1.0,2000,0.0,4.0,0.0,0,0,1,0,1
28,0.9659258262890683,0.25881904510252074,20.7,97,0.3,2000,0.0,0.5,0.0,0,0,1,0,1
40,1.0,6.123233995736766e-17,20.7,97,0.3,1262,0.0,1.0,0.0,0,0,1,0,1
126,0.9659258262890683,-0.25881904510252063,20.7,97,0.4,1801,0.0,0.5,0.0,0,0,1,0,1
104,0.8660254037844387,-0.4999999999999998,20.8,96,0.4,1627,0.11,1.5,0.0,0,0,1,0,1
128,0.7071067811865476,-0.7071067811865475,21.0,97,1.3,825,0.14,3.0,0.0,0,0,1,0,1
27,0.49999999999999994,-0.8660254037844387,21.4,97,0.6,563,0.27,1.0,0.0,0,0,1,0,1
153,0.258819045102521,-0.9659258262890682,21.7,97,0.5,591,0.25,8.0,0.0,0,0,1,0,1
218,1.2246467991473532e-16,-1.0,22.4,97,1.0,945,0.46,0.0,0.0,0,0,1,0,1
304,-0.2588190451025208,-0.9659258262890683,22.6,97,0.6,367,0.3,0.5,0.0,0,0,1,0,1
381,-0.4999999999999997,-0.8660254037844388,23.3,96,0.3,434,0.53,0.0,0.0,0,0,1,0,1
619,-0.7071067811865471,-0.7071067811865479,24.2,93,1.0,590,0.78,0.0,0.0,0,0,1,0,1
839,-0.8660254037844384,-0.5000000000000004,25.2,87,0.9,601,0.88,0.0,0.0,0,0,1,0,1
861,-0.9659258262890683,-0.25881904510252063,25.3,87,0.6,751,0.49,0.0,0.0,0,0,1,0,1
832,-1.0,-1.8369701987210297e-16,24.9,87,1.9,1742,0.25,0.0,0.0,0,0,1,0,1
44,-0.9659258262890684,0.2588190451025203,24.1,93,2.1,1118,0.23,1.5,0.0,0,0,1,0,1
61,-0.8660254037844386,0.5000000000000001,23.5,97,0.1,1814,0.04,24.0,0.0,0,0,1,0,1
72,-0.7071067811865477,0.7071067811865474,23.4,98,0.4,1038,0.0,1.0,0.0,0,0,1,0,1
83,-0.5000000000000004,0.8660254037844384,23.4,98,0.3,585,0.0,2.5,0.0,0,0,1,0,1
168,-0.25881904510252157,0.9659258262890681,23.4,98,0.3,662,0.0,0.5,0.0,0,0,1,0,1
349,0.0,1.0,23.2,98,0.2,927,0.0,0.5,0.0,0,0,1,0,1
407,0.25881904510252074,0.9659258262890683,23.1,98,0.0,958,0.0,0.0,0.0,0,0,1,0,1
354,0.49999999999999994,0.8660254037844387,23.0,98,0.1,1026,0.0,0.0,0.0,0,0,1,0,1
233,0.7071067811865475,0.7071067811865476,22.8,98,0.0,1734,0.0,0.0,0.0,0,0,1,0,1
149,0.8660254037844386,0.5000000000000001,22.7,97,0.2,1808,0.0,0.0,0.0,0,0,1,0,1
224,0.9659258262890683,0.25881904510252074,22.6,97,0.0,1383,0.0,0.0,0.0,0,0,1,0,1
600,1.0,6.123233995736766e-17,22.6,95,0.1,1937,0.05,0.0,0.0,0,0,1,0,1
1308,0.9659258262890683,-0.25881904510252063,23.5,86,0.2,1908,0.38,0.0,0.0,0,0,1,0,1
2135,0.8660254037844387,-0.4999999999999998,24.3,83,0.5,1986,0.53,0.0,0.0,0,0,1,0,1
1156,0.7071067811865476,-0.7071067811865475,25.7,76,0.8,1920,1.11,0.0,0.0,0,0,1,0,1
818,0.49999999999999994,-0.8660254037844387,27.6,71,1.6,1870,2.14,0.0,0.0,0,0,1,0,1
906,0.258819045102521,-0.9659258262890682,29.2,66,1.4,1953,2.72,0.0,0.0,0,0,1,0,1
944,1.2246467991473532e-16,-1.0,30.1,64,1.2,2000,2.54,0.0,0.0,0,0,1,0,1
994,-0.2588190451025208,-0.9659258262890683,31.2,54,1.3,1961,3.11,0.0,0.0,0,0,1,0,1
1001,-0.4999999999999997,-0.8660254037844388,31.0,56,1.5,2000,1.47,0.0,0.0,0,0,1,0,1
1069,-0.7071067811865471,-0.7071067811865479,32.0,54,1.2,1962,2.99,0.0,0.0,0,0,1,0,1
1325,-0.8660254037844384,-0.5000000000000004,31.3,52,1.2,2000,1.63,0.0,0.0,0,0,1,0,1
1783,-0.9659258262890683,-0.25881904510252063,32.4,50,2.2,2000,1.92,0.0,0.0,0,0,1,0,1
2264,-0.7071067811865477,0.7071067811865474,27.8,72,0.6,2000,0.0,0.0,0.0,0,0,1,0,1
1948,-0.5000000000000004,0.8660254037844384,26.9,78,0.6,1806,0.0,0.0,0.0,0,0,1,0,1
1365,-0.25881904510252157,0.9659258262890681,26.4,78,0.3,2000,0.0,0.0,0.0,0,0,1,0,1
971,0.0,1.0,25.9,79,0.3,2000,0.0,0.0,0.0,0,0,1,0,1
796,0.25881904510252074,0.9659258262890683,25.4,79,1.0,2000,0.0,0.0,0.0,0,0,1,0,1
555,0.49999999999999994,0.8660254037844387,25.1,82,0.2,2000,0.0,0.0,0.0,0,0,1,0,1
372,0.7071067811865475,0.7071067811865476,24.9,83,0.2,1857,0.0,0.0,0.0,0,0,1,0,1
234,0.8660254037844386,0.5000000000000001,24.7,82,0.3,2000,0.0,0.0,0.0,0,0,1,0,1
316,0.9659258262890683,0.25881904510252074,24.2,86,0.2,2000,0.0,0.0,0.0,0,0,1,0,1
747,1.0,6.123233995736766e-17,24.0,84,0.1,1969,0.05,0.0,0.0,0,0,1,0,1
1450,0.9659258262890683,-0.25881904510252063,24.6,78,0.5,2000,0.33,0.0,0.0,0,0,1,0,1
2215,0.8660254037844387,-0.4999999999999998,26.4,64,0.5,1909,1.33,0.0,0.0,0,0,1,0,1
1191,0.7071067811865476,-0.7071067811865475,27.4,68,0.5,1941,1.31,0.0,0.0,0,0,1,0,1
831,0.49999999999999994,-0.8660254037844387,28.5,65,1.5,1519,1.74,0.0,0.0,0,0,1,0,1
941,0.258819045102521,-0.9659258262890682,30.0,60,2.3,1861,2.61,0.0,0.0,0,0,1,0,1
1021,1.2246467991473532e-16,-1.0,30.5,58,2.5,1741,2.26,0.0,0.0,0,0,1,0,1
1007,-0.2588190451025208,-0.9659258262890683,31.0,60,2.6,1657,2.75,0.0,0.0,0,0,1,0,1
1005,-0.4999999999999997,-0.8660254037844388,31.3,58,3.0,1479,2.46,0.0,0.0,0,0,1,0,1
1038,-0.7071067811865471,-0.7071067811865479,31.1,57,3.7,1912,2.03,0.0,0.0,0,0,1,0,1
1306,-0.8660254037844384,-0.5000000000000004,31.6,57,2.7,1882,2.19,0.0,0.0,0,0,1,0,1
1856,-0.9659258262890683,-0.25881904510252063,31.2,56,3.4,1943,1.82,0.0,0.0,0,0,1,0,1
2274,-0.7071067811865477,0.7071067811865474,26.2,70,2.2,1908,0.0,0.0,0.0,0,0,1,0,1
2091,-0.5000000000000004,0.8660254037844384,25.1,73,2.5,1808,0.0,0.0,0.0,0,0,1,0,1
1432,-0.25881904510252157,0.9659258262890681,24.7,74,1.4,1596,0.0,0.0,0.0,0,0,1,0,1
1078,0.0,1.0,24.2,77,1.8,1365,0.0,0.0,0.0,0,0,1,0,1
846,0.25881904510252074,0.9659258262890683,23.9,79,1.7,1121,0.0,0.0,0.0,0,0,1,0,1
568,0.49999999999999994,0.8660254037844387,23.6,80,1.5,879,0.0,0.0,0.0,0,0,1,0,1
376,0.7071067811865475,0.7071067811865476,23.5,81,0.9,878,0.0,0.0,0.0,0,0,1,0,1
267,0.8660254037844386,0.5000000000000001,23.5,80,0.4,924,0.0,0.0,0.0,0,0,1,0,1
326,0.9659258262890683,0.25881904510252074,23.5,80,0.3,838,0.0,0.0,0.0,0,0,1,0,1
438,1.0,6.123233995736766e-17,23.5,80,0.3,768,0.0,0.0,0.0,0,0,1,0,1
828,0.9659258262890683,-0.25881904510252063,23.5,90,0.5,445,0.05,0.5,0.0,0,0,1,0,1
1836,0.8660254037844387,-0.4999999999999998,23.6,93,0.9,308,0.21,0.0,0.0,0,0,1,0,1
1112,0.7071067811865476,-0.7071067811865475,24.2,84,0.9,632,0.49,0.0,0.0,0,0,1,0,1
827,0.49999999999999994,-0.8660254037844387,25.6,75,1.1,1028,1.22,0.0,0.0,0,0,1,0,1
890,0.258819045102521,-0.9659258262890682,26.3,71,1.1,1340,0.86,0.0,0.0,0,0,1,0,1
996,1.2246467991473532e-16,-1.0,27.0,68,1.1,1744,1.2,0.0,0.0,0,0,1,0,1
929,-0.2588190451025208,-0.9659258262890683,28.1,67,1.1,1772,1.43,0.0,0.0,0,0,1,0,1
933,-0.4999999999999997,-0.8660254037844388,28.3,67,3.0,1242,1.73,0.0,0.0,0,0,1,0,1
